INFO  2017-09-30 05:47:51,903 Cards need storing in DB: 31634                                                            =>[main] CardScanner.scan 
DEBUG 2017-09-30 08:33:39,583 Sim Prio ..[6]#1 <-5> - (Pass)                                                             =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,583 Sim Prio [6] #1 <-5> (Pass)                                                                =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,583 Sim Prio [6] -- Saved best node yet <-10> [Pass]                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,583 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,583 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:33:39,583 Priority -- Step: Begin Combat              ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,584 Priority -- Step: End Combat                ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,585 Priority -- Step: Declare Attackers         ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,585 Priority -- Step: Postcombat Main           ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,585 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,585 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,585 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;]                                           =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,585 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,586 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,586 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;]                  =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,585 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,586 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,586 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,586 -> Permanents: [Orzhov Guildgate;Forest;Plains;]                                           =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,586 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,586 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[main] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,586 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,587 -> Hand: [Scute Mob;Abzan Falconer;Sandsteppe Citadel;Obzedat, Ghost Council;]             =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,587 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,587 Sim Calculate declare attackers actions -----------------------------------------------------  =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,588 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,588 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,588 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,588 1305 total Score (life:0 permanents:1325 hand:-20)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,588 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
DEBUG 2017-09-30 08:33:39,589 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,590 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,591 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,591 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,591 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,591 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,592 Sim Prio ..[6]#1 <-5> - (Pass)                                                             =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,592 Sim Prio [6] #1 <-5> (Pass)                                                                =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,592 Sim Prio [6] -- Saved best node yet <-10> [Pass]                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,592 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,592 [PlayerA] no better score  current: -5 bestScore: -10                                      =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,593 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,593 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,593 1305 total Score (life:0 permanents:1325 hand:-20)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,593 Sim Prio ..[6]#1 <1305> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,593 Sim Prio [6] #1 <1305> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,593 Priority -- Step: End Turn                  ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,593 Sim Prio [6] -- Saved best node yet <1300> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,593 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,594 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:33:39,595 Priority -- Step: End Combat                ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,596 ======================= Turn: 7 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,596 Priority -- Step: Upkeep                    ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,597 Priority -- Step: Postcombat Main           ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,597 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,597 Priority -- Step: Draw                      ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,597 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,597 -> Permanents: [Orzhov Guildgate;Forest;Plains;]                                           =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,597 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,597 -> Hand: [Scute Mob;Abzan Falconer;Sandsteppe Citadel;Obzedat, Ghost Council;]             =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,598 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,598 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,598 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,598 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,598 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,598 1305 total Score (life:0 permanents:1325 hand:-20)                                         =>[main] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,598 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;]                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,598 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,598 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,598 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;]                  =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,599 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,599 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,599 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,599 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,599 0 total Score (life:0 permanents:0 hand:0)                                                 =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,600 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,600 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
DEBUG 2017-09-30 08:33:39,601 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,602 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,602 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,603 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,603 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,603 1305 total Score (life:0 permanents:1325 hand:-20)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,604 Sim Prio ..[6]#1 <1305> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,604 Sim Prio [6] #1 <1305> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,604 Sim Prio [6] -- Saved best node yet <1300> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,604 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,604 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,604 [PlayerA] no better score  current: 1305 bestScore: 1300                                   =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,604 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,604 0 total Score (life:0 permanents:0 hand:0)                                                 =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,604 Sim Prio ..[6]#1 <0> - (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,604 Sim Prio [6] #1 <0> (Pass)                                                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,604 Sim Prio [6] -- Saved best node yet <-5> [Pass]                                            =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,605 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,605 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:33:39,606 Priority -- Step: End Turn                  ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,606 Priority -- Step: Begin Combat              ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,607 Priority -- Step: Declare Attackers         ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,608 Priority -- Step: End Combat                ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,609 Priority -- Step: Postcombat Main           ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,609 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,609 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;]                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,609 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,609 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,610 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;]                  =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,610 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,610 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,610 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,610 0 total Score (life:0 permanents:0 hand:0)                                                 =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,612 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,612 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,614 ======================= Turn: 9 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,615 Priority -- Step: Upkeep                    ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,613 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,616 Priority -- Step: Draw                      ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,617 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,617 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,617 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,617 0 total Score (life:0 permanents:0 hand:0)                                                 =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
INFO  2017-09-30 08:33:39,617 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,617 Sim Prio ..[6]#1 <0> - (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,617 -> Hand: [Jarad, Golgari Lich Lord;]                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,618 Sim Prio [6] #1 <0> (Pass)                                                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,618 -> Permanents: [Orzhov Guildgate;Forest;Plains;]                                           =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,618 Sim Prio [6] -- Saved best node yet <-5> [Pass]                                            =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,618 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,618 [PlayerA] no better score  current: 0 bestScore: -5                                        =>[main] ComputerPlayer7.calculatePostCombatActions 
INFO  2017-09-30 08:33:39,618 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,619 -> Hand: [Scute Mob;Abzan Falconer;Sandsteppe Citadel;Obzedat, Ghost Council;]             =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,619 Priority -- Step: End Turn                  ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,619 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,620 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,620 Player..: 1325 - Orzhov Guildgate[475] Forest[425] Plains[425]                             =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,620 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,620 1310 total Score (life:0 permanents:1325 hand:-15)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,621 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,621 ======================= Turn: 8 [PlayerB] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,622 Priority -- Step: Upkeep                    ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,622 Priority -- Step: Draw                      ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,624 Priority -- Step: Precombat Main            ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,625 Priority -- Step: Begin Combat              ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,626 Priority -- Step: Declare Attackers         ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,626 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,626 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;]                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,626 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,627 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,627 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;Cathars' Crusade;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,627 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,627 Sim Calculate declare attackers actions -----------------------------------------------------  =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,627 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,627 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,627 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,629 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,630 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,632 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,632 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,632 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,632 Sim Prio ..[6]#1 <-5> - (Pass)                                                             =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,632 Sim Prio [6] #1 <-5> (Pass)                                                                =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,632 Sim Prio [6] -- Saved best node yet <-10> [Pass]                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,633 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,633 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:33:39,634 Priority -- Step: End Combat                ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,634 Priority -- Step: Postcombat Main           ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,635 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,635 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;]                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,635 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,635 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,635 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;Cathars' Crusade;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,635 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:33:39,635 Player..: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,636 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,636 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,637 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,638 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:33:39,639 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,641 Player..: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,641 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,641 -5 total Score (life:0 permanents:0 hand:-5)                                               =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:33:39,641 Sim Prio ..[6]#1 <-5> - (Pass)                                                             =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,642 Sim Prio [6] #1 <-5> (Pass)                                                                =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,642 Sim Prio [6] -- Saved best node yet <-10> [Pass]                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:33:39,642 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:33:39,642 [PlayerA] no better score  current: -5 bestScore: -10                                      =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:33:39,643 Priority -- Step: End Turn                  ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,645 ======================= Turn: 9 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,646 Priority -- Step: Upkeep                    ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,647 Priority -- Step: Draw                      ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:33:39,648 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:33:39,648 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,648 -> Hand: [Dictate of Erebos;Ivorytusk Fortress;Collective Blessing;Farseek;]               =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,648 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,648 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:33:39,648 -> Hand: [Deathreap Ritual;Woodland Cemetery;Ajani, Caller of the Pride;Cathars' Crusade;] =>[main] ComputerPlayer6.printOutState 
